building_uid,island_label,selected_pixel_count,iqr_retained_pixel_count,insar_height_above_anchor_m,insar_height_iqr_m,median_velocity_m_per_year,median_phase_residual_rms_rad,median_height_sigma_m
74959,103,50,40,52.728498715747236,3.104792027181034,-0.021579229473974514,2.999723582299271,8.968768108074409
74960,104,17,17,32.083390098637715,28.850264976210713,-0.0078974767045879,2.5946039038150897,1.7790283469749386
74975,105,2,2,-5.575268809085633,0.9179001730955321,0.005989034060871926,3.537273696761706,10.281167334750608
74976,106,1,1,-1.1787114359093316,0.0,-0.0024835929356613693,3.1095672420746925,10.643376988675405
74977,107,73,73,29.592190396917346,19.285855554413743,0.05205246886617849,3.673133220695735,12.452649306807768
74978,108,44,44,6.967149980528129,19.67535052250895,-0.03420676520017912,2.828408823674345,8.102370804637626
74979,109,58,57,38.94530208453664,2.759666165905884,0.017941460475276116,4.237514972166827,11.390832596400305
75150,111,14,14,10.648408484416855,3.387215133430171,0.030288318138088535,3.7083445795059573,12.994965742062831
75152,113,198,170,11.458212084990537,3.781226300426665,0.004130367769137364,4.250164150041067,11.952730270352955
75157,115,14,13,-0.5890493237660044,3.4918015579489436,0.010637410716142173,2.1491458151115745,7.650630542943169
75173,116,611,611,36.83685576520311,37.12547769025464,-0.01567293137094161,3.6488921824765264,12.776904450514492
75174,117,520,520,27.528040555344734,32.34591813886798,0.002464534264186701,3.530974499528999,12.659819439060737
75331,118,312,298,45.59633123332392,30.96254594676511,-0.033128802974238036,3.308979886089947,9.303044085378698
75339,119,102,92,47.91470702938053,22.297218228687314,0.002262596991898292,3.2354793504487738,11.274524800967278
75340,120,50,50,2.2538349266622335,14.345030582031978,0.025640291291349683,3.0339393322008474,10.252376534741495
75378,121,20,20,45.862123321685615,6.620249865942547,-0.01694660291371799,5.297496810132139,18.446421033603443
77471,122,97,97,35.27686777423706,22.08507231932696,0.0063146235889607666,3.9270707365416,12.968667019603556
77472,123,24,24,5.58481731641822,4.123173943517728,-0.0027832173719521567,2.91976478257002,1.4190467351422222
77640,126,24,23,18.455237532586978,3.0844763578332,0.0019286593243670015,6.928808295684274,22.465360843968394
77650,127,242,224,77.2370882745538,33.647629429275526,-0.005487040288035581,1.8015479313985843,3.5698188786797624
78268,128,61,54,39.47789622638269,8.593276236934116,0.0031747396499719467,3.237934648966281,11.539445960809505
79578,129,11,11,-5.6416188078345195,17.050848388496064,0.0044124469000257766,3.8969140115545127,6.754812117564467
79980,130,253,253,41.86838966334787,61.18120782411866,0.0028862201036898437,3.1952177794694854,4.394730436160278
80019,131,1263,1257,156.227061139891,66.85051925371747,-0.002322435151013216,3.316842215420541,11.287886422931777
80252,132,332,318,-0.7503055208352858,6.76489219260597,-0.0006051702860805463,1.320787972548474,1.339203202542433
80596,133,126,124,-1.899928422928384,9.363147414478616,0.019402545054133094,3.5155542963596123,9.152283964109097
84813,134,363,363,46.621475046688765,56.71406753372695,-7.924037088450476e-05,0.4474117284809653,1.4873408140843427
85055,135,66,64,17.273064755650026,3.1514520568797764,-0.012742661862794413,2.6484255552621736,3.3068160335626526
85468,136,6,6,17.65675536632225,7.544773026750647,-0.028311959175935757,3.8178187958168293,13.475194414414606
85469,137,26,26,-28.922223384341333,21.718237327518437,0.0011237123694572064,2.4901644296324124,1.8066526435806214
85477,138,28,27,7.511702540982801,8.361273175239074,-0.0025147606694457614,3.9381964880870695,2.9449948330899156
85492,139,37,37,13.033306849041349,6.904049875592442,-0.002462900270450226,4.490443072037245,15.716071915442189
87050,140,112,112,-11.150627871570743,22.561941076055955,0.04585936738956328,3.2503432060776016,11.595728703302242
87051,141,103,103,26.174669282606338,20.39157970621694,0.02052012347172693,4.275646862893536,14.969696881535313
87529,142,47,47,36.200849492813475,11.734017341696969,-0.002495295263794103,4.151603513178784,15.22477807756643
88679,145,2,2,15.137571243561604,1.9847356503994469,0.019123546703782128,2.9541051648537433,10.18918057048052
88691,147,14,14,4.2995810033271,6.07835368684153,-0.011611578715756903,3.9492428005227107,5.402196588791799
88693,149,27,26,39.28852011369836,2.905600896219987,-0.020460653231989062,4.1426537600597335,14.563891546540582
90522,152,30,27,26.20617912247599,5.830461931572902,0.023698502822870345,5.795583800975216,19.75366061420534
90894,153,82,81,33.681339740290575,13.3947877389869,-0.03544703964755597,2.867900827674851,3.9637979959845815
90896,154,18,18,-11.16893647300396,3.436653957096768,0.001383330550015893,3.0753359297939613,1.6195055798866167
90921,156,13,13,5.694675187056151,7.721747869199681,0.00016424839675442654,2.154317990648066,4.59385867497337
90947,158,8,8,-3.175420489870266,3.905621258814982,-0.037982776870619545,3.124880033552529,7.3765554758163
92926,159,300,270,23.212013243953937,10.695140384161736,0.017669034201103277,3.1652555962711375,10.971764933864103
92933,160,199,180,14.531215986903584,8.15829274349486,-0.04166235130302586,4.707861047236815,12.284949862533054
92970,161,39,39,17.83570092088174,8.398074611156618,-0.02987164646543291,2.556933796687038,9.801156375013159
94855,162,876,876,70.15536832040328,57.426641928619716,-0.013673414572202235,2.5290860068059535,6.535238678303896
94911,164,4,3,22.55260714812398,0.6000828710297625,0.006371852467357724,4.41044145750333,15.97378946865381
97340,165,711,711,40.274793570597,68.93614302998867,0.014036876127144665,3.9120325175081248,7.84692669284071
97660,167,24,24,17.913876613885833,64.54307676796006,0.015344984246317729,4.063738766539583,11.14489571684528
102049,169,30,30,11.555823392963621,12.878556466886273,-0.0001821379143316713,3.6399548369220556,12.786797058346487
106450,172,71,61,-5.492697926302599,12.259277533570058,-0.05052876245744789,3.7659132589163664,14.050655503790365
108184,173,284,267,-19.047932943462772,12.833883197385369,0.004964326099473231,1.9147294210850787,3.187227491529196
108190,174,646,548,13.294392653031572,14.389500656931716,0.03675338374666559,5.041194383363983,12.559253956821536
110082,176,41,41,6.017802420953225,6.659279084538904,-0.002143823389745111,2.511669733138083,3.5412990089809493
110115,177,5,5,-23.77533468561038,6.785269628540771,0.001795705047981459,3.1465923636479904,11.734996703621384
110116,178,55,52,14.14306065053917,9.773155321288826,-0.008759280760208314,3.787274319945872,13.097624324612475
110117,179,1,1,4.00181388063906,0.0,0.004331030068922408,2.6841204430996886,9.699335205452748
110145,180,77,77,22.78297751816647,23.586363504892446,-0.026098745537087648,3.1125237814421567,4.020836308612772
110146,181,32,30,1.362742326427615,4.087110952692282,0.0027072552540449725,2.5122581857828044,8.555577387415461
110147,182,91,82,9.747022605839643,9.476706782537278,-0.01779205491960711,2.885387290512159,10.568208151025754
111783,183,16,16,-18.5171408480546,10.72344948798859,-0.030300381383470375,3.251391182340984,10.516562873324586
111784,184,17,15,4.085813408043552,2.628146870528724,-0.0009656707013906265,2.7434992508368845,1.5622024609843037
111785,185,10,8,2.197135521663755,3.577006933898084,0.003433012772218382,3.5003958682957115,5.132652287232487
111794,186,40,40,-3.152318677030614,18.481988009886127,0.006280390236804191,3.6866970881690317,2.8570167422402593
111837,187,15,14,-18.541607164010514,3.550220535816109,-0.04223323531537819,2.794921057723056,10.950062225170301
111838,188,7,5,6.46848715126994,1.750746911426699,7.323353011305558e-05,2.291955194427845,4.017156817517714
111839,189,18,18,8.424943649815074,6.4709314826184405,0.07006674098179344,3.644704748911,11.684286916314383
111847,191,10,10,20.0862427160635,2.7928617447782607,-0.03037534517524296,2.8093145138814357,10.265810907539107
111848,192,45,45,20.82017000485429,34.44040518431644,0.026446850803135774,5.2081442015006605,17.56785103835594
111850,194,18,18,5.156626370914988,27.78407054402783,-0.0016134659496230834,0.9533552840748172,2.1091014028263375
