building_uid,island_label,selected_pixel_count,iqr_retained_pixel_count,insar_height_above_anchor_m,insar_height_iqr_m,median_velocity_m_per_year,median_phase_residual_rms_rad,median_height_sigma_m
67655,80,165,165,52.222718039792866,38.15158578129385,0.009225950438382657,3.16429617383712,10.715597283704446
67656,81,107,107,37.97332698543833,29.92231874526028,0.015169984207860771,1.843272975945477,6.8160098035905285
67955,82,247,245,9.735939928908458,26.576525573056117,-0.0014672216963740174,3.5941224626381905,3.588642218453277
67956,83,301,301,14.992898612659417,66.01028539620403,-0.011613547802328735,1.7220158992784305,4.023764636581684
67957,84,90,90,12.380260630756922,38.91405900390018,0.00013596831986443955,2.257950351933676,2.5974191083685305
67958,85,134,116,14.373405854682915,8.279565707234227,-0.010840338221969361,2.8076636254553398,10.092444321873538
67960,86,144,124,0.682372606856333,5.376556542327711,-0.003823696169423539,2.4816813222582663,1.4787756598831017
68091,87,24,24,5.248276282125604,5.512288547686268,-0.02437234635788721,3.875151223154866,13.91214732955709
70031,88,299,299,17.63347962770538,26.068411393687395,-0.0006864745922166437,0.263809545458419,0.8517823061499576
70032,89,148,148,9.204641297369008,28.80827146764765,-0.00012556705533907714,0.39110889832482304,1.2289369964234087
70040,90,218,218,17.272294995161232,24.336345194682263,-0.012549664334916538,3.0931507667966636,9.169560812796604
70203,91,234,220,2.9425928670362937,33.75208628366534,-0.0071812733987426155,0.8991649933310095,2.847131456892267
70450,92,3,3,28.576524225393296,9.725180258447523,-0.051950723966025694,4.0291213272760205,15.334985796937902
70453,94,58,55,22.51608175271403,4.398138262887937,-0.0040303279569880055,2.9779166813673434,2.0723488198640023
70454,95,25,21,-0.8877485391392927,1.1488438455410626,-0.00015317440578665605,0.23645458115959597,0.7487039657642586
70455,96,91,82,-1.1482238920495933,4.165177696840065,-0.005292312974556696,3.031790177877674,1.9633119479321222
70477,97,10,10,10.90436408277194,7.8820390566256755,-0.0033842340669870585,2.715246517238781,2.695008530983358
