building_uid,selected_pixel_count,iqr_retained_pixel_count,paper_text_median_m,original_code_range_m,robust_q95_q05_height_m,relative_height_q05_m,relative_height_q95_m,median_phase_residual_rms_rad,median_height_sigma_m,paper_text_median_45_m,robust_height_45_m,robust_height_network_difference_m,ground_ellipsoid_height_m,recommended_building_height_m,roof_ellipsoid_height_m,quality_pass,height_definition
65296,177,171,90.23189544677734,101.11941146850586,49.16780853271483,64.75838317871094,113.92619171142577,2.540829658508301,8.815638542175293,87.66742706298828,48.431433868408206,0.7363746643066236,-3.5588290691375732,49.16780853271483,45.608979463577256,True,SBAS像元相对高差的P95-P05；非先验填充
65297,308,308,52.574684143066406,96.4080011844635,59.822846984863276,28.260355758666993,88.08320274353026,3.0570098161697388,9.69423246383667,51.889822006225586,59.83662576675414,-0.013778781890863456,-2.4775731563568115,59.822846984863276,57.345273828506464,True,SBAS像元相对高差的P95-P05；非先验填充
65298,91,71,16.63423728942871,68.69064426422119,49.277949035167694,2.445843994617462,51.723793029785156,0.425225168466568,1.4184439182281494,16.38041400909424,48.06069082021713,1.2172582149505615,-0.9994495511054993,49.277949035167694,48.278499484062195,True,SBAS像元相对高差的P95-P05；非先验填充
65299,140,140,47.925466537475586,114.22923183441162,88.44276003837582,14.008168458938599,102.45092849731442,1.3010387420654297,2.114548444747925,48.08917999267578,94.03681454658508,-5.594054508209254,-0.09496196359395981,88.44276003837582,88.34779807478186,True,SBAS像元相对高差的P95-P05；非先验填充
65300,92,87,61.04972839355469,72.65403842926025,42.7982466697693,27.96547632217407,70.76372299194337,0.7037230730056763,2.3935176134109497,60.72782516479492,42.968159484863286,-0.16991281509398704,-1.161470890045166,42.7982466697693,41.63677577972413,True,SBAS像元相对高差的P95-P05；非先验填充
65301,27,27,21.62901496887207,51.16754710674286,48.17706964462995,1.143770046532154,49.32083969116211,0.33105435967445374,1.2293375730514526,21.458099365234375,48.01228514760733,0.1647844970226231,0.04527219012379646,48.17706964462995,48.22234183475375,True,SBAS像元相对高差的P95-P05；非先验填充
65304,206,184,33.37567329406738,72.11862564086914,56.835618019104004,25.228276252746582,82.06389427185059,2.792894124984741,10.180080890655518,33.49329948425293,55.78367328643799,1.0519447326660156,-1.0292861461639404,56.835618019104004,55.80633187294006,False,SBAS像元相对高差的P95-P05；非先验填充
65311,381,381,28.847814559936523,99.41824245452881,83.70921739935875,0.15896955132484436,83.8681869506836,0.8727694153785706,1.3672881126403809,28.714860916137695,83.05681471526623,0.6524026840925217,-3.337082624435425,83.70921739935875,80.37213477492332,True,SBAS像元相对高差的P95-P05；非先验填充
65312,245,245,17.116357803344727,72.98196649551392,62.74133586883544,-2.627961540222168,60.113374328613276,0.34443777799606323,1.1791975498199463,17.0133056640625,62.43567600250244,0.30565986633300213,-3.162865400314331,62.74133586883544,59.57847046852111,True,SBAS像元相对高差的P95-P05；非先验填充
65313,18,14,-5.8288044929504395,42.301846504211426,39.535283660888666,-11.937410354614258,27.597873306274412,1.7732535004615784,6.689351797103882,-5.432953596115112,40.643967342376705,-1.1086836814880385,-2.0411877632141113,39.535283660888666,37.494095897674555,True,SBAS像元相对高差的P95-P05；非先验填充
